page	stripe	column	line	left	top	right	bottom	confidence	letters	punc
53	0		19	2893	3658	3225	3833	96	بالشخص	 
53	0		19	2658	3658	2892	3833	97	والنوع	 
53	0		19	2624	3658	2657	3833	100		،
53	0		19	2410	3658	2585	3833	100	أنا	 
53	0		19	2239	3658	2409	3833	100	وإن	 
53	0		19	2095	3658	2240	3833	100	كنا	 
53	0		19	1952	3658	2096	3833	86	على	 
53	0		19	1744	3658	1953	3833	87	حقيقة	 
53	0		19	1515	3658	1743	3833	92	واحدة	 
53	0		19	1123	3658	1515	3833	98	تجمعنافنعلم	 
53	0		19	1071	3658	1124	3833	100		(
53	0		19	896	3658	1032	3833	100		-) 
53	0		19	594	3658	895	3833	97	قطعأن	 
53	0		19	497	3658	595	3833	99	ثم	
53	0		20	3009	3842	3209	4003	94	فارقاً	 
53	0		20	2909	3842	3009	4003	100	به	 
53	0		20	2721	3842	2909	4003	99	تميزت	 
53	0		20	2377	3842	2721	4003	100	الأشخاص	 
53	0		20	2146	3842	2376	4003	97	بعضها	 
53	0		20	2039	3842	2145	4003	98	عن	 
53	0		20	1852	3842	2038	4003	100	بعض	 
53	0		20	1814	3842	1851	4003	99		، 
53	0		20	1614	3842	1813	4003	94	ولولا	 
53	0		20	1432	3842	1613	4003	90	ذلك	 
53	0		20	1326	3842	1432	4003	100	ما	 
53	0		20	1157	3842	1326	4003	96	كانت	 
53	0		20	881	3842	1156	4003	93	الكثرة	 
53	0		20	781	3842	881	4003	100	في	 
53	0		20	512	3842	781	4003	97	الواحد	.
54	0		1	1604	99	1706	205	63		 
54	0		1	1648	99	1696	205	100	54	 
54	0		1	1493	99	1757	205	67		-
54	0		2	2690	302	3006	491	94	فكذلك	 
54	0		2	2495	302	2690	491	93	أيضا	 
54	0		2	2423	302	2495	491	100	ً	، 
54	0		2	2240	302	2422	491	99	وإن	 
54	0		2	1929	302	2239	491	88	وصفنا	 
54	0		2	1832	302	1929	491	88	بما	 
54	0		2	1594	302	1832	491	89	وصف	 
54	0		2	1570	302	1594	491	100		(
54	0		2	1467	302	1533	491	100		) 
54	0		2	1266	302	1466	491	96	نفسه	 
54	0		2	1156	302	1266	491	100	من	 
54	0		2	949	302	1156	491	98	جميع	 
54	0		2	681	302	949	491	98	الوجوه	 
54	0		2	511	302	681	491	100	فلا	 
54	0		2	395	302	511	491	99	بد	 
54	0		2	322	302	395	491	100	من	
54	0		3	2822	514	3015	677	98	فارق	 
54	0		3	2765	514	2821	677	100		، 
54	0		3	2558	514	2764	677	97	وليس	 
54	0		3	2533	514	2558	677	67		(
54	0		3	2433	514	2495	677	100		) 
54	0		3	2320	514	2433	677	100	إلا	 
54	0		3	2045	514	2320	677	94	افتقارنا	 
54	0		3	1876	514	2044	677	97	إليه	 
54	0		3	1782	514	1875	677	80	في	 
54	0		3	1506	514	1781	677	94	الوجود	 
54	0		3	1237	514	1506	677	100	وتوقف	 
54	0		3	955	514	1236	677	94	وجودنا	 
54	0		3	792	514	954	677	100	عليه	 
54	0		3	510	514	792	677	100	لإمكاننا	 
54	0		3	322	514	509	677	100	وغناه	
54	0		4	3004	692	3164	881	85	11	 
54	0		4	2876	692	3004	881	100	عن	 
54	0		4	2702	692	2877	881	100	مثل	 
54	0		4	2616	692	2703	881	100	ما	 
54	0		4	2362	692	2615	881	96	افتقرنا	 
54	0		4	2188	692	2361	881	100	إليه	 
54	0		4	2127	692	2187	881	100		. 
54	0		4	1947	692	2128	881	97	فهذا	 
54	0		4	1800	692	1947	881	75	صح	 
54	0		4	1720	692	1800	881	88	له	 
54	0		4	1485	692	1719	881	99	الأزل	 
54	0		4	1252	692	1486	881	97	والقدم	 
54	0		4	1051	692	1251	881	97	الذي	 
54	0		4	810	692	1051	881	93	انتفت	 
54	0		4	677	692	810	881	100	عنه	 
54	0		4	436	692	676	881	94	الأولية	 
54	0		4	322	692	435	881	97	التي	
54	0		5	2904	890	3018	1080	92	لها	 
54	0		5	2662	890	2904	1080	96	افتتاح	 
54	0		5	2377	890	2662	1080	100	الوجود	 
54	0		5	2249	890	2378	1080	100	عن	 
54	0		5	2072	890	2250	1080	100	عدم	 
54	0		5	2001	890	2072	1080	100		. 
54	0		5	1873	890	2000	1080	92	فلا	 
54	0		5	1552	890	1872	1080	96	تنسب	 
54	0		5	1382	890	1553	1080	91	إليه	 
54	0		5	1090	890	1382	1080	96	الأولية	 
54	0		5	1054	890	1090	1080	98		(
54	0		5	962	890	1019	1080	94		) 
54	0		5	763	890	962	1080	95	مـع	 
54	0		5	571	890	763	1080	94	كونه	 
54	0		5	351	890	571	1080	94	الأول	 
54	0		5	322	890	350	1080	97		.
54	0		6	2802	1089	3010	1273	97	ولهذا	 
54	0		6	2636	1089	2802	1273	97	قيل	 
54	0		6	2504	1089	2636	1273	99	فيه	 
54	0		6	2269	1089	2504	1273	97	الآخر	 
54	0		6	2206	1089	2269	1273	100		. 
54	0		6	2075	1089	2207	1273	100	فلو	 
54	0		6	2040	1089	2075	1273	100		(
54	0		6	1936	1089	2005	1273	74		) 
54	0		6	1742	1089	1936	1273	92	كانت	 
54	0		6	1493	1089	1742	1273	98	أوليته	 
54	0		6	1278	1089	1493	1273	96	أولية	 
54	0		6	1050	1089	1278	1273	98	وجود	 
54	0		6	772	1089	1049	1273	98	التقييد	 
54	0		6	745	1089	772	1273	86		(
54	0		6	662	1089	710	1273	100		) 
54	0		6	585	1089	661	1273	91	لم	 
54	0		6	398	1089	585	1273	100	يصح	 
54	0		6	322	1089	398	1273	93	أن	
54	0		7	2770	1282	3015	1464	95	يكون	 
54	0		7	2251	1282	2770	1464	98	الآخرللمقيد	 
54	0		7	2194	1282	2251	1464	100		، 
54	0		7	2054	1282	2194	1464	92	لأنه	 
54	0		7	1956	1282	2054	1464	97	لا	 
54	0		7	1774	1282	1956	1464	90	آخر	 
54	0		7	1479	1282	1774	1464	90	للممكن	 
54	0		7	1423	1282	1479	1464	100		، 
54	0		7	1283	1282	1423	1464	97	لأن	 
54	0		7	918	1282	1283	1464	93	الممكنات	 
54	0		7	778	1282	918	1464	97	غير	 
54	0		7	462	1282	778	1464	97	متناهية	 
54	0		7	322	1282	462	1464	94	فـلا	
54	0		8	2833	1479	3023	1662	94	آخر	 
54	0		8	2735	1479	2833	1662	96	لها	 
54	0		8	2706	1479	2735	1662	71		.
54	0		8	2523	1479	2671	1662	99	إنما	 
54	0		8	2383	1479	2524	1662	98	كان	 
54	0		8	2172	1479	2383	1662	93	آخغراً	 
54	0		8	1905	1479	2172	1662	99	لرجوع	 
54	0		8	1708	1479	1905	1662	98	الأمر	 
54	0		8	1581	1479	1708	1662	96	كله	 
54	0		8	1419	1479	1581	1662	98	إليه	 
54	0		8	1265	1479	1419	1662	83	بعد	 
54	0		8	1068	1479	1264	1662	100	نسبة	 
54	0		8	878	1479	1068	1662	97	ذلك	 
54	0		8	709	1479	878	1662	97	إلينا	 
54	0		8	653	1479	709	1662	100		، 
54	0		8	512	1479	653	1662	100	فهو	 
54	0		8	322	1479	512	1662	100	الآخر	
54	0		9	2882	1675	3007	1858	97	في	 
54	0		9	2748	1675	2881	1858	96	عين	 
54	0		9	2451	1675	2748	1858	100	أوليته	 
54	0		9	2392	1675	2452	1858	93		، 
54	0		9	2119	1675	2393	1858	90	والأول	 
54	0		9	2008	1675	2118	1858	100	في	 
54	0		9	1874	1675	2007	1858	100	عين	 
54	0		9	1556	1675	1874	1858	95	آخريته	 
54	0		9	1526	1675	1555	1858	94		.
54	0		10	2776	1947	2864	2133	99	ثم	 
54	0		10	2598	1947	2775	2133	99	لتعلم	 
54	0		10	2471	1947	2597	2133	99	أن	 
54	0		10	2287	1947	2471	2133	100	الحق	 
54	0		10	2040	1947	2287	2133	88	وصف	 
54	0		10	1844	1947	2040	2133	99	نفسه	 
54	0		10	1666	1947	1843	2133	96	بأنه	 
54	0		10	1463	1947	1666	2133	94	ظاهر	 
54	0		10	1280	1947	1463	2133	99	باطن	 
54	0		10	1248	1947	1279	2133	99		(
54	0		10	1134	1947	1209	2133	100		) 
54	0		10	1070	1947	1133	2133	96		؛ 
54	0		10	823	1947	1070	2133	99	فأوجد	 
54	0		10	639	1947	822	2133	96	العالم	 
54	0		10	468	1947	639	2133	95	عالم	 
54	0		10	322	1947	468	2133	100	غيب	
54	0		11	2722	2176	3006	2336	97	وشهادة	 
54	0		11	2472	2176	2723	2336	98	لندرك	 
54	0		11	2194	2176	2473	2336	100	الباطن	 
54	0		11	1672	2176	2195	2336	99	بغيبناوالظاهر	 
54	0		11	1338	2176	1673	2336	100	بشهادتنا	.
54	0		11	1037	2176	1298	2336	100	وصف	 
54	0		11	872	2176	1037	2336	93	نفسه	 
54	0		11	639	2176	873	2336	100	بالرضا	 
54	0		11	344	2176	640	2336	100	والغضب	 
54	0		11	322	2176	345	2336	89		،
54	0		12	2739	2377	3006	2558	95	وأوجد	 
54	0		12	2547	2377	2740	2558	97	العالم	 
54	0		12	2445	2377	2547	2558	100	ذا	 
54	0		12	2222	2377	2446	2558	88	خوف	 
54	0		12	1966	2377	2221	2558	94	ورجاء	 
54	0		12	1683	2377	1965	2558	93	فيخاف	 
54	0		12	1459	2377	1683	2558	95	غضبه	 
54	0		12	1223	2377	1459	2558	100	ويرجو	 
54	0		12	1202	2377	1224	2558	100		(
54	0		12	1101	2377	1170	2558	100		) 
54	0		12	1037	2377	1101	2558	100		(
54	0		12	952	2377	983	2558	100		 
54	0		12	802	2377	951	2558	100		- 
54	0		12	685	2377	802	2558	100		) 
54	0		12	344	2377	685	2558	99	رضـاه	 
54	0		12	322	2377	343	2558	99		.
54	0		13	2714	2567	3010	2764	99	ووصف	 
54	0		13	2534	2567	2714	2764	90	نفسه	 
54	0		13	2360	2567	2534	2764	98	بأنه	 
54	0		13	2168	2567	2361	2764	99	جميل	 
54	0		13	1987	2567	2167	2764	95	وذو	 
54	0		13	1788	2567	1988	2764	99	جلال	 
54	0		13	1646	2567	1788	2764	95	فأو	 
54	0		13	1441	2567	1647	2764	98	جدنا	 
54	0		13	1313	2567	1441	2764	98	على	 
54	0		13	1132	2567	1312	2764	88	هيبة	 
54	0		13	830	2567	1132	2764	99	وأنس	 
54	0		13	772	2567	830	2764	94		. 
54	0		13	476	2567	772	2764	98	وهكذا	 
54	0		13	322	2567	476	2764	100	جميع	
54	0		14	2903	2785	3005	2954	99	ما	 
54	0		14	2669	2785	2903	2954	95	ينسب	 
54	0		14	2501	2785	2669	2954	94	إليه	 
54	0		14	2303	2785	2501	2954	99	تعالى	 
54	0		14	1979	2785	2303	2954	100	ويسمى	 
54	0		14	1859	2785	1979	2954	98	به	 
54	0		14	1799	2785	1859	2954	66		. 
54	0		14	1588	2785	1799	2954	94	فعبر	 
54	0		14	1456	2785	1588	2954	100	عن	 
54	0		14	1264	2785	1456	2954	89	هاتين	 
54	0		14	976	2785	1264	2954	98	الصفتين	 
54	0		14	724	2785	976	2954	100	باليدين	 
54	0		14	526	2785	724	2954	100	اللتين	 
54	0		14	322	2785	526	2954	92	توجهتا	
54	0		15	2879	2981	3006	3158	94	منه	 
54	0		15	2752	2981	2879	3158	100	على	 
54	0		15	2575	2981	2752	3158	100	خلق	 
54	0		15	2283	2981	2574	3158	98	الإنسان	 
54	0		15	2004	2981	2282	3158	97	الكامل	 
54	0		15	1763	2981	2003	3158	97	لكونه	 
54	0		15	1496	2981	1762	3158	95	الجامع	 
54	0		15	1255	2981	1496	3158	96	لحقائق	 
54	0		15	1071	2981	1254	3158	97	العالم	 
54	0		15	735	2981	1070	3158	92	ومفرداته	 
54	0		15	703	2981	734	3158	100		. 
54	0		15	500	2981	702	3158	98	فالعالم	 
54	0		15	322	2981	499	3158	99	شهادة	
54	0		16	2689	3177	3004	3344	98	والخليفة	 
54	0		16	2518	3177	2688	3344	100	غيب	 
54	0		16	2451	3177	2518	3344	98		، 
54	0		16	2281	3177	2451	3344	100	ولذا	 
54	0		16	2001	3177	2281	3344	97	تحجب	 
54	0		16	1971	3177	2001	3344	100		(
54	0		16	1886	3177	1934	3344	96		) 
54	0		16	1581	3177	1885	3344	99	السلطان	 
54	0		16	1551	3177	1581	3344	100		. 
54	0		16	1265	3177	1551	3344	100	ووصف	 
54	0		16	1070	3177	1265	3344	96	الحق	 
54	0		16	906	3177	1070	3344	98	نفسه	 
54	0		16	596	3177	906	3344	99	بالحجب	 
54	0		16	322	3177	596	3344	94	الظلمانية	
54	0		17	2999	3361	3181	3551	98	13	 
54	0		17	2810	3361	2999	3551	98	وهي	 
54	0		17	2515	3361	2810	3551	99	الأجام	 
54	0		17	2207	3361	2515	3551	91	الطبيعية	 
54	0		17	2144	3361	2207	3551	100		، 
54	0		17	1688	3361	2144	3551	89	والنوريةومي	 
54	0		17	1156	3361	1688	3551	97	الأرواحاللطيفة	 
54	0		17	1121	3361	1156	3551	84		. 
54	0		17	897	3361	1121	3551	92	فالعالم	(
54	0		17	799	3361	855	3551	99		) 
54	0		17	644	3361	798	3551	100	بين	(
54	0		17	511	3361	623	3551	76	6	) 
54	0		17	322	3361	511	3551	96	كثيف	
54	0		18	2724	3572	3005	3731	99	ولطيف	 
54	0		18	2687	3572	2723	3731	100		؛ 
54	0		18	2505	3572	2686	3731	100	وهو	 
54	0		18	2368	3572	2505	3731	100	عين	 
54	0		18	2061	3572	2367	3731	97	الحجاب	 
54	0		18	1936	3572	2060	3731	93	على	 
54	0		18	1755	3572	1935	3731	93	نفسه	 
54	0		18	1699	3572	1754	3731	98		، 
54	0		18	1547	3572	1698	3731	100	فلا	(
54	0		18	1436	3572	1529	3731	100	1	) 
54	0		18	1204	3572	1435	3731	95	يدرك	 
54	0		18	1004	3572	1204	3731	99	الحق	 
54	0		18	698	3572	1004	3731	99	إدراكه	 
54	0		18	435	3572	697	3731	99	نفسه	 
54	0		18	404	3572	434	3731	100		.
54	0		18	322	3572	372	3731	80	لا	
55	0		1	1790	97	1847	184	100		 
55	0		1	1634	97	1790	184	100		 
55	0		2	2936	297	3113	480	98	يزال	 
55	0		2	2834	297	2936	480	84	في	 
55	0		2	2575	297	2835	480	99	حجاب	 
55	0		2	2480	297	2574	480	99	لا	 
55	0		2	2226	297	2479	480	99	يرفع	 
55	0		2	2106	297	2226	480	95	مع	 
55	0		2	1947	297	2106	480	97	علمه	 
55	0		2	1783	297	1947	480	89	بأنه	 
55	0		2	1560	297	1782	480	96	متميز	 
55	0		2	1428	297	1561	480	87	عن	 
55	0		2	1124	297	1427	480	99	موجده	 
55	0		2	826	297	1123	480	97	بافتقاره	 
55	0		2	731	297	825	480	100		. 
55	0		2	496	297	730	480	100	ولكن	 
55	0		2	426	297	495	480	92	لا	
55	0		3	2939	503	3105	685	85	حظ	 
55	0		3	2849	503	2939	685	98	له	 
55	0		3	2745	503	2849	685	98	في	 
55	0		3	2440	503	2745	685	95	الوجوب	 
55	0		3	2412	503	2440	685	100		(
55	0		3	2315	503	2370	685	100		) 
55	0		3	2093	503	2315	685	90	الذاتي	 
55	0		3	1899	503	2093	685	95	الذي	 
55	0		3	1649	503	1899	685	96	لوجود	 
55	0		3	1448	503	1649	685	92	الحق	 
55	0		3	1393	503	1448	685	100		؛ 
55	0		3	1247	503	1393	685	91	فلا	 
55	0		3	1220	503	1247	685	100		(
55	0		3	1122	503	1178	685	93		) 
55	0		3	831	503	1122	685	96	يدركه	 
55	0		3	644	503	831	685	89	أبداً	 
55	0		3	574	503	644	685	100		. 
55	0		3	422	503	575	685	98	فـلا	
55	0		4	2942	716	3114	909	97	يزال	 
55	0		4	2758	716	2942	909	99	الحق	 
55	0		4	2640	716	2759	909	99	من	 
55	0		4	2480	716	2640	909	95	هذه	 
55	0		4	2207	716	2480	909	92	الحقيقة	 
55	0		4	2071	716	2208	909	99	غير	 
55	0		4	1840	716	2071	909	100	معلوم	 
55	0		4	1727	716	1840	909	100	علم	 
55	0		4	1538	716	1728	909	90	ذوق	 
55	0		4	1271	716	1538	909	98	وشهود	 
55	0		4	1176	716	1271	909	100		، 
55	0		4	1022	716	1177	909	97	لأنه	 
55	0		4	933	716	1023	909	98	لا	 
55	0		4	702	716	934	909	100	قدم	 
55	0		4	424	716	703	909	100	للحادث	
55	0		5	3019	942	3113	1122	90	في	 
55	0		5	2831	942	3019	1122	97	ذلك	 
55	0		5	2764	942	2832	1122	80		. 
55	0		5	2657	942	2765	1122	100	فما	 
55	0		5	2518	942	2658	1122	100	جمع	 
55	0		5	2397	942	2517	1122	84	الله	 
55	0		5	2229	942	2397	1122	100	لآدم	 
55	0		5	2096	942	2230	1122	96	بين	 
55	0		5	1916	942	2096	1122	95	يديه	 
55	0		5	1795	942	1915	1122	99	إلا	 
55	0		5	1514	942	1795	1122	96	تشريفاً	 
55	0		5	1454	942	1514	1122	100		. 
55	0		5	1213	942	1454	1122	92	ولهذا	 
55	0		5	1046	942	1214	1122	100	قال	 
55	0		5	758	942	1046	1122	100	لإبليس	 
55	0		5	658	942	759	1122	96		: 
55	0		5	424	942	658	1122	90	مـا	
55	0		6	2899	1131	3115	1309	98	منعك	 
55	0		6	2784	1131	2900	1309	99	أن	 
55	0		6	2552	1131	2784	1309	100	تسجد	 
55	0		6	2453	1131	2552	1309	99	لما	 
55	0		6	2204	1131	2453	1309	98	خلقت	 
55	0		6	1896	1131	2205	1309	85	بيدي	» 
55	0		6	1841	1131	1895	1309	94		؟ 
55	0		6	1686	1131	1840	1309	100	وما	 
55	0		6	1564	1131	1685	1309	100	هو	 
55	0		6	1443	1131	1565	1309	97	إلا	 
55	0		6	1150	1131	1442	1309	98	عينجمعه	 
55	0		6	1023	1131	1150	1309	98	بين	 
55	0		6	687	1131	1024	1309	91	الصورقين	 
55	0		6	621	1131	687	1309	90		: 
55	0		6	422	1131	621	1309	100	صورة	
55	0		7	2850	1338	3120	1514	97	العالم	 
55	0		7	2579	1338	2850	1514	99	وصورة	 
55	0		7	2375	1338	2579	1514	99	الحق	 
55	0		7	2309	1338	2375	1514	100		، 
55	0		7	2141	1338	2309	1514	95	وهما	 
55	0		7	2002	1338	2141	1514	99	يدا	 
55	0		7	1804	1338	2002	1514	98	الحق	 
55	0		7	1744	1338	1804	1514	92		. 
55	0		7	1438	1338	1744	1514	92	وإبليس	 
55	0		7	1263	1338	1437	1514	88	جزء	 
55	0		7	1161	1338	1263	1514	100	من	 
55	0		7	981	1338	1161	1514	98	العالم	 
55	0		7	879	1338	981	1514	100	لم	 
55	0		7	656	1338	879	1514	92	تحصل	 
55	0		7	560	1338	656	1514	100	له	 
55	0		7	422	1338	560	1514	87	هذه	
55	0		8	2866	1523	3119	1709	95	الجمعية	 
55	0		8	2814	1523	2866	1709	100		. 
55	0		8	2586	1523	2814	1709	88	ولهذا	 
55	0		8	2450	1523	2587	1709	99	كان	 
55	0		8	2300	1523	2450	1709	98	آدم	 
55	0		8	2073	1523	2301	1709	95	خليفة	 
55	0		8	1924	1523	2073	1709	86	فإن	 
55	0		8	1897	1523	1923	1709	92		(
55	0		8	1807	1523	1852	1709	83		) 
55	0		8	1729	1523	1806	1709	100	لم	 
55	0		8	1514	1523	1728	1709	100	يكن	 
55	0		8	1150	1523	1514	1709	98	ظـاهرا	 
55	0		8	845	1523	1150	1709	98	بصورة	 
55	0		8	715	1523	844	1709	99	من	 
55	0		8	422	1523	714	1709	100	استخلفه	
55	0		9	3057	1730	3113	1906	72		(
55	0		9	2961	1730	2999	1906	99		 
55	0		9	2872	1730	2961	1906	100		- 
55	0		9	2733	1730	2872	1906	100	1	) 
55	0		9	2625	1730	2732	1906	89	فيما	 
55	0		9	2308	1730	2624	1906	90	استخلف	 
55	0		9	2282	1730	2307	1906	72		(
55	0		9	2174	1730	2237	1906	98		) 
55	0		9	2041	1730	2174	1906	97	فيه	 
55	0		9	1933	1730	2040	1906	98	فما	 
55	0		9	1901	1730	1932	1906	98		(
55	0		9	1799	1730	1863	1906	95		) 
55	0		9	1672	1730	1799	1906	96	هو	 
55	0		9	1438	1730	1672	1906	95	خليفة	 
55	0		9	1368	1730	1437	1906	98		؛ 
55	0		9	1216	1730	1367	1906	98	وإن	 
55	0		9	1140	1730	1215	1906	96	لم	 
55	0		9	917	1730	1139	1906	92	يكن	 
55	0		9	771	1730	917	1906	100	فيه	 
55	0		9	543	1730	771	1906	91	جميع	 
55	0		9	422	1730	543	1906	82	ما	
55	0		10	2903	1915	3113	2137	95	تطلبه	 
55	0		10	2673	1915	2903	2137	100	الرعايا	 
55	0		10	2525	1915	2673	2137	99	التي	 
55	0		10	2092	1915	2524	2137	82	استخلف	 
55	0		10	1903	1915	2091	2137	97	عليها	 
55	0		10	1835	1915	1902	2137	88		- 
55	0		10	1686	1915	1835	2137	97	لأن	 
55	0		10	1348	1915	1686	2137	99	استنادها	 
55	0		10	1179	1915	1348	2137	99	إليه	 
55	0		10	1064	1915	1180	2137	100	فلا	 
55	0		10	929	1915	1064	2137	90	بد	 
55	0		10	814	1915	929	2137	98	أن	 
55	0		10	624	1915	815	2137	90	يقوم	 
55	0		10	422	1915	625	2137	100	بجميع	
55	0		11	3014	2146	3113	2299	99	ما	 
55	0		11	2807	2146	3013	2299	87	تحتاج	 
55	0		11	2638	2146	2807	2299	100	إليه	 
55	0		11	2557	2146	2637	2299	100		- 
55	0		11	2388	2146	2556	2299	99	وإلا	 
55	0		11	2175	2146	2387	2299	99	فليس	 
55	0		11	1937	2146	2174	2299	93	بخليفة	 
55	0		11	1749	2146	1936	2299	99	عليهم	 
55	0		11	1680	2146	1748	2299	83		. 
55	0		11	1568	2146	1680	2299	88	نفما	 
55	0		11	1330	2146	1567	2299	91	صحت	 
55	0		11	1092	2146	1329	2299	94	الخلافة	 
55	0		11	992	2146	1091	2299	94	إلا	 
55	0		11	704	2146	991	2299	99	للانسان	 
55	0		11	448	2146	703	2299	97	الكامل	 
55	0		11	422	2146	447	2299	91		،
55	0		12	2895	2308	3113	2494	91	فأنشأ	 
55	0		12	2658	2308	2895	2494	96	صورته	 
55	0		12	2348	2308	2657	2494	100	الظاهرة	 
55	0		12	2216	2308	2348	2494	100	من	 
55	0		12	1972	2308	2215	2494	95	حقائق	 
55	0		12	1794	2308	1971	2494	95	العالم	 
55	0		12	1458	2308	1794	2494	98	ؤصوره	 
55	0		12	1424	2308	1457	2494	100		(
55	0		12	1325	2308	1392	2494	100		) 
55	0		12	1075	2308	1326	2494	96	وأنشأ	 
55	0		12	798	2308	1075	2494	96	صورته	 
55	0		12	508	2308	798	2494	98	الباطنة	 
55	0		12	422	2308	508	2494	98	على	
55	0		13	2860	2513	3109	2682	99	صورته	 
55	0		13	2653	2513	2860	2682	98	تعالى	 
55	0		13	2594	2513	2654	2682	100		، 
55	0		13	2323	2513	2594	2682	98	ولذلك	 
55	0		13	2165	2513	2322	2682	97	قال	 
55	0		13	2024	2513	2165	2682	89	فيه	 
55	0		13	1964	2513	2023	2682	100		«
55	0		13	1742	2513	1904	2682	99	نت	 
55	0		13	1530	2513	1741	2682	97	سمعه	 
55	0		13	1177	2513	1530	2682	89	وبصره	» 
55	0		13	1090	2513	1176	2682	85	ما	 
55	0		13	791	2513	1090	2682	100	قـال	 
55	0		13	563	2513	792	2682	99	كنت	 
55	0		13	422	2513	563	2682	99	عينه	
55	0		14	2804	2697	3113	2883	97	رأذنه	 
55	0		14	2740	2697	2804	2883	81		: 
55	0		14	2515	2697	2740	2883	98	ففرق	 
55	0		14	2386	2697	2514	2883	91	بين	 
55	0		14	2032	2697	2385	2883	93	الصورتين	 
55	0		14	1967	2697	2031	2883	78		. 
55	0		14	1677	2697	1967	2883	89	وهكذا	 
55	0		14	1555	2697	1678	2883	92	هو	(
55	0		14	1452	2697	1523	2883	100		) 
55	0		14	1355	2697	1452	2883	100	في	 
55	0		14	1233	2697	1356	2883	100	كل	 
55	0		14	963	2697	1233	2883	94	موجود	 
55	0		14	867	2697	963	2883	98	من	 
55	0		14	680	2697	866	2883	97	العالم	 
55	0		14	487	2697	679	2883	100	بقدر	 
55	0		14	422	2697	486	2883	100	ما	
55	0		15	2879	2896	3113	3082	94	تطلبه	 
55	0		15	2645	2896	2879	3082	97	حقيقة	 
55	0		15	2470	2896	2645	3082	100	ذلك	 
55	0		15	2171	2896	2469	3082	97	الموجود	 
55	0		15	2112	2896	2170	3082	100		. 
55	0		15	1872	2896	2112	3082	84	ولكن	 
55	0		15	1703	2896	1871	3082	98	ليس	 
55	0		15	1475	2896	1702	3082	94	لأحد	 
55	0		15	1267	2896	1475	3082	94	مجموع	 
55	0		15	1170	2896	1267	3082	100	ما	 
55	0		15	1143	2896	1169	3082	93		(
55	0		15	1053	2896	1105	3082	100		) 
55	0		15	747	2896	1052	3082	100	للخليفة	 
55	0		15	695	2896	747	3082	100		؛ 
55	0		15	526	2896	695	3082	100	فمـا	 
55	0		15	422	2896	526	3082	99	فاز	
55	0		16	3001	3113	3119	3281	98	إلا	 
55	0		16	2710	3113	3001	3281	86	بالجموع	 
55	0		16	2682	3113	2710	3281	99		.
55	0		17	2781	3362	2977	3537	99	ولولا	 
55	0		17	2755	3362	2780	3537	100		(
55	0		17	2653	3362	2717	3537	84		) 
55	0		17	2412	3362	2653	3537	99	سريان	 
55	0		17	2228	3362	2411	3537	100	الحق	 
55	0		17	2132	3362	2227	3537	100	في	 
55	0		17	1719	3362	2132	3537	95	الموجودات	 
55	0		17	1401	3362	1718	3537	97	بالصورة	 
55	0		17	1286	3362	1401	3537	99	ما	 
55	0		17	1153	3362	1287	3537	98	كان	 
55	0		17	937	3362	1153	3537	100	للعالم	 
55	0		17	689	3362	937	3537	98	وجود	 
55	0		17	594	3362	689	3537	100		، 
55	0		17	518	3362	594	3537	91	كما	 
55	0		17	422	3362	517	3537	100	أنه	
55	0		18	2972	3546	3119	3699	98	لولا	 
55	0		18	2811	3546	2971	3699	99	تلك	 
55	0		18	2528	3546	2810	3699	96	الحقائق	 
55	0		18	2257	3546	2527	3699	94	المعقولة	 
55	0		18	2006	3546	2256	3699	100	الكلية	 
55	0		18	1890	3546	2006	3699	97	ما	 
55	0		18	1716	3546	1890	3699	99	ظهر	 
