level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1774	2658	-1	
2	1	1	0	0	0	614	59	569	153	-1	
3	1	1	1	0	0	614	59	569	153	-1	
4	1	1	1	1	0	614	59	569	153	-1	
5	1	1	1	1	1	1003	48	180	185	9	بتريث
5	1	1	1	1	2	841	59	160	131	27	إلية
5	1	1	1	1	3	677	59	161	140	29	ايي
5	1	1	1	1	4	614	64	43	25	82	"
2	1	2	0	0	0	249	377	1355	1238	-1	
3	1	2	1	0	0	261	377	1343	257	-1	
4	1	2	1	1	0	261	377	1271	76	-1	
5	1	2	1	1	1	1465	387	67	40	49	احلد
5	1	2	1	1	2	1403	385	30	42	91	هلل
5	1	2	1	1	3	1304	392	82	43	45	منزل
5	1	2	1	1	4	1180	385	105	66	49	اجلــ&
5	1	2	1	1	5	1099	392	56	51	93	عىل
5	1	2	1	1	6	991	391	92	48	93	قلوب
5	1	2	1	1	7	872	384	102	69	32	الكتـ
5	1	2	1	1	8	732	381	122	58	89	بأحدية
5	1	2	1	1	9	582	387	124	54	93	الطريق
5	1	2	1	1	10	529	377	37	52	63	اآل
5	1	2	1	1	11	467	414	34	38	93	مم
5	1	2	1	1	12	384	404	49	37	95	من
5	1	2	1	1	13	261	389	104	60	44	املقـام
4	1	2	1	2	0	343	466	1261	76	-1	
5	1	2	1	2	1	1476	468	128	74	32	األقــدم
5	1	2	1	2	2	1392	481	67	49	91	وإن
5	1	2	1	2	3	1242	480	132	36	96	اختلفت
5	1	2	1	2	4	1121	480	101	51	89	النحل
5	1	2	1	2	5	1007	479	98	53	73	وامللل
5	1	2	1	2	6	827	477	150	40	89	الختالف
5	1	2	1	2	7	731	466	77	75	39	األمم
5	1	2	1	2	8	696	509	11	10	90	.
5	1	2	1	2	9	582	483	93	48	87	وصىل
5	1	2	1	2	10	508	473	43	41	78	اهلل
5	1	2	1	2	11	421	482	57	50	73	على
5	1	2	1	2	12	343	491	53	26	79	ممد
4	1	2	1	3	0	353	557	1249	77	-1	
5	1	2	1	3	1	1524	569	78	65	48	اهملمم
5	1	2	1	3	2	1489	574	14	24	93	>
5	1	2	1	3	3	1421	585	49	37	96	من
5	1	2	1	3	4	1292	571	113	50	91	خزادن
5	1	2	1	3	5	1188	566	84	51	92	اجلود
5	1	2	1	3	6	1042	565	128	66	92	والكرم
5	1	2	1	3	7	1007	574	15	25	84	>
5	1	2	1	3	8	876	569	107	58	90	بالقبل
5	1	2	1	3	9	757	557	100	74	86	األقوم
5	1	2	1	3	10	723	574	13	24	73	>
5	1	2	1	3	11	643	574	61	31	54	مممد
5	1	2	1	3	12	551	570	73	49	62	وعىل
5	1	2	1	3	13	480	564	60	41	71	آله
5	1	2	1	3	14	386	572	73	61	87	وسلم
5	1	2	1	3	15	353	598	10	14	96	,
3	1	2	2	0	0	249	643	1355	972	-1	
4	1	2	2	1	0	259	643	1271	79	-1	
5	1	2	2	1	1	1485	650	45	46	96	أما
5	1	2	2	1	2	1412	674	54	35	54	بعد
5	1	2	2	1	3	1367	637	34	89	54	_
5	1	2	2	1	4	1286	660	63	58	80	فإين
5	1	2	2	1	5	1175	648	93	63	93	رأيت
5	1	2	2	1	6	1044	662	103	44	96	رسول
5	1	2	2	1	7	982	652	42	43	89	اهلل
5	1	2	2	1	8	898	663	68	49	86	صىل
5	1	2	2	1	9	837	653	44	41	86	اهلل
5	1	2	2	1	10	752	660	69	55	93	عليه
5	1	2	2	1	11	659	663	72	59	69	وسلم
5	1	2	2	1	12	609	657	31	60	96	يف
5	1	2	2	1	13	452	657	140	56	16	برشة
5	1	2	2	1	14	309	643	129	75	15	أريتـما
5	1	2	2	1	15	259	657	30	59	92	يف
4	1	2	2	2	0	258	743	1346	70	-1	
5	1	2	2	2	1	1511	750	93	52	91	العرس
5	1	2	2	2	2	1390	743	104	56	92	اآلخر
5	1	2	2	2	3	1325	764	50	37	93	من
5	1	2	2	2	4	1234	759	73	51	82	حمرم
5	1	2	2	2	5	1161	739	53	83	70	_
5	1	2	2	2	6	1091	751	59	34	75	سنة
5	1	2	2	2	7	1002	771	69	42	95	سبع
5	1	2	2	2	8	827	756	158	45	74	وعرسون
5	1	2	2	2	9	689	750	111	45	27	وسقائة
5	1	2	2	2	10	526	751	142	50	83	مبحروسة
5	1	2	2	2	11	399	755	107	44	90	دمسق
5	1	2	2	2	12	371	753	14	25	68	6
5	1	2	2	2	13	258	762	98	43	95	وبيده
4	1	2	2	3	0	257	831	1345	69	-1	
5	1	2	2	3	1	1537	842	65	50	91	صىل
5	1	2	2	3	2	1478	833	42	43	76	اهلل
5	1	2	2	3	3	1393	840	68	56	88	عليه
5	1	2	2	3	4	1300	842	73	58	9	وسام
5	1	2	2	3	5	1163	832	118	55	59	كتاب»
5	1	2	2	3	6	1067	840	77	41	93	فقال
5	1	2	2	3	7	1020	844	29	54	79	يل
5	1	2	2	3	8	922	840	56	34	92	هذا
5	1	2	2	3	9	766	831	99	56	92	كتاب
5	1	2	2	3	10	624	841	123	44	95	فصوص
5	1	2	2	3	11	522	833	82	66	53	احجلـع
5	1	2	2	3	12	397	839	75	37	89	خذه
5	1	2	2	3	13	257	839	120	58	96	واخرج
4	1	2	2	4	0	258	916	1344	76	-1	
5	1	2	2	4	1	1573	943	29	36	96	به
5	1	2	2	4	2	1508	930	44	49	66	إىل
5	1	2	2	4	3	1392	930	92	49	96	الناس
5	1	2	2	4	4	1242	934	135	47	77	ينتفعون
5	1	2	2	4	5	1195	944	29	34	92	به
5	1	2	2	4	6	1158	934	12	23	89	>
5	1	2	2	4	7	1048	929	87	37	95	فقلت
5	1	2	2	4	8	899	929	95	63	93	السمع
5	1	2	2	4	9	751	927	129	47	95	والطاعة
5	1	2	2	4	10	701	922	30	42	91	هلل
5	1	2	2	4	11	543	926	139	54	93	ولرسوله
5	1	2	2	4	12	425	917	96	71	63	وأويل
5	1	2	2	4	13	322	916	83	61	15	المر
5	1	2	2	4	14	258	928	47	36	96	منا
4	1	2	2	5	0	254	1002	1347	72	-1	
5	1	2	2	5	1	1553	1012	48	55	81	كام
5	1	2	2	5	2	1422	1002	102	66	42	أمانا
5	1	2	2	5	3	1368	1048	9	9	85	.
5	1	2	2	5	4	1190	1014	142	40	10	فحقظت
5	1	2	2	5	5	1023	1005	138	69	51	األمنيــة
5	1	2	2	5	6	826	1007	164	57	90	وأخلصت
5	1	2	2	5	7	731	1019	77	54	77	الثيـة
5	1	2	2	5	8	557	1031	144	38	91	وجردت
5	1	2	2	5	9	444	1018	98	36	92	القصد
5	1	2	2	5	10	325	1016	101	47	80	واهلمة
5	1	2	2	5	11	254	1017	47	49	86	إىل
4	1	2	2	6	0	256	1095	1345	76	-1	
5	1	2	2	6	1	1520	1109	81	54	89	إبراز
5	1	2	2	6	2	1369	1108	122	39	78	هـــذا
5	1	2	2	6	3	1217	1102	135	56	96	الكتاب
5	1	2	2	6	4	1151	1101	48	55	93	كام
5	1	2	2	6	5	1049	1123	84	23	76	حده
5	1	2	2	6	6	1000	1112	31	56	88	يل
5	1	2	2	6	7	879	1109	105	47	96	رسول
5	1	2	2	6	8	817	1101	44	43	91	اهلل
5	1	2	2	6	9	734	1110	68	50	89	صىل
5	1	2	2	6	10	675	1095	41	49	83	اهلل
5	1	2	2	6	11	586	1108	70	57	93	عليه
5	1	2	2	6	12	492	1111	73	60	34	وسام
5	1	2	2	6	13	425	1122	50	37	96	من
5	1	2	2	6	14	356	1108	53	56	92	غري
5	1	2	2	6	15	256	1107	81	52	89	زيادة
4	1	2	2	7	0	253	1186	1345	74	-1	
5	1	2	2	7	1	1587	1203	11	46	86	(
5	1	2	2	7	2	1545	1211	19	30	76	«
5	1	2	2	7	3	1495	1223	20	5	96	-
5	1	2	2	7	4	1466	1199	9	36	67	|
5	1	2	2	7	5	1434	1203	10	46	67	)
5	1	2	2	7	6	1361	1196	49	48	95	وال
5	1	2	2	7	7	1235	1198	109	38	94	نقصان
5	1	2	2	7	8	1201	1203	14	34	89	؟
5	1	2	2	7	9	1050	1189	120	54	96	وسألت
5	1	2	2	7	10	985	1190	43	43	90	اهلل
5	1	2	2	7	11	880	1199	80	48	89	تعاىل
5	1	2	2	7	12	819	1186	41	49	93	أن
5	1	2	2	7	13	701	1198	102	59	82	جمعلين
5	1	2	2	7	14	634	1200	49	54	90	فيه
5	1	2	2	7	15	558	1195	57	60	87	ويف
5	1	2	2	7	16	453	1210	88	50	56	مجيـع
5	1	2	2	7	17	319	1186	116	70	92	أحوايل
5	1	2	2	7	18	253	1212	49	36	93	من
4	1	2	2	8	0	256	1276	1347	74	-1	
5	1	2	2	8	1	1512	1288	91	54	94	عباده
5	1	2	2	8	2	1402	1284	77	62	83	الذني
5	1	2	2	8	3	1313	1285	70	56	92	ليس
5	1	2	2	8	4	1142	1284	139	59	86	للسيطان
5	1	2	2	8	5	1034	1287	91	62	93	عليهم
5	1	2	2	8	6	899	1285	100	41	91	سطان
5	1	2	2	8	7	851	1293	12	23	75	>
5	1	2	2	8	8	763	1276	67	56	96	وأن
5	1	2	2	8	9	601	1290	135	56	35	خيـصين
5	1	2	2	8	10	553	1284	30	60	92	يف
5	1	2	2	8	11	447	1299	87	51	86	مجيع
5	1	2	2	8	12	399	1287	30	36	93	ما
5	1	2	2	8	13	256	1288	124	51	22	يرقـمه
4	1	2	2	9	0	257	1369	1336	67	-1	
5	1	2	2	9	1	1499	1378	94	56	88	بناين
5	1	2	2	9	2	1351	1373	118	56	93	وينطق
5	1	2	2	9	3	1279	1390	55	34	71	بــه
5	1	2	2	9	4	1155	1375	87	61	75	لساين
5	1	2	2	9	5	993	1374	144	62	91	وينطوي
5	1	2	2	9	6	905	1376	70	57	93	عليه
5	1	2	2	9	7	765	1377	98	57	35	جناي
5	1	2	2	9	8	626	1373	107	53	80	باللقاء
5	1	2	2	9	9	422	1369	174	66	52	المشيـوحي
5	1	2	2	9	10	257	1376	136	47	40	والتفب
4	1	2	2	10	0	251	1455	1353	71	-1	
5	1	2	2	10	1	1470	1466	134	60	95	الروحي
5	1	2	2	10	2	1407	1464	31	61	84	يي
5	1	2	2	10	3	1266	1457	122	68	62	الروع
5	1	2	2	10	4	1121	1466	118	59	92	النفسي
5	1	2	2	10	5	971	1458	117	65	0	التأييد
5	1	2	2	10	6	767	1462	184	64	90	االعتصامي
5	1	2	2	10	7	733	1472	13	35	87	؟
5	1	2	2	10	8	649	1477	65	41	68	حىتى
5	1	2	2	10	9	482	1455	146	60	53	أكو
5	1	2	2	10	10	294	1461	169	51	19	مرتمجــ
5	1	2	2	10	11	251	1462	25	39	92	ال
4	1	2	2	11	0	249	1544	1352	71	-1	
5	1	2	2	11	1	1457	1549	144	44	0	متحكم
5	1	2	2	11	2	1412	1561	12	25	96	>
5	1	2	2	11	3	1251	1555	124	57	44	البتحقق
5	1	2	2	11	4	1173	1571	46	36	92	من
5	1	2	2	11	5	1064	1560	78	47	96	يقف
5	1	2	2	11	6	899	1556	133	56	75	عليـــه
5	1	2	2	11	7	817	1572	50	35	96	من
5	1	2	2	11	8	667	1546	117	69	81	أهـل
5	1	2	2	11	9	594	1549	42	42	54	اهل
5	1	2	2	11	10	437	1544	135	62	95	أصحاب
5	1	2	2	11	11	249	1556	161	49	16	القـاوب.
1	2	0	0	0	0	0	0	1774	2658	-1	
2	2	1	0	0	0	175	176	1346	753	-1	
3	2	1	1	0	0	175	176	1346	343	-1	
4	2	1	1	1	0	182	176	1337	107	-1	
5	2	1	1	1	1	1476	204	43	48	77	أنه
5	2	1	1	1	2	1379	176	71	95	96	من
5	2	1	1	1	3	1313	178	71	103	96	مقام
5	2	1	1	1	4	1132	181	164	92	95	التقديس
5	2	1	1	1	5	1049	211	87	50	0	املرركه
5	2	1	1	1	6	964	188	64	84	96	عن
5	2	1	1	1	7	864	193	85	77	91	األغرا
5	2	1	1	1	8	810	230	46	34	95	ض
5	2	1	1	1	9	748	214	44	23	50	)
5	2	1	1	1	10	598	204	130	74	91	النفسية
5	2	1	1	1	11	535	212	62	71	85	اليت
5	2	1	1	1	12	351	219	177	51	60	يدخلهـــا
5	2	1	1	1	13	207	220	126	54	33	التلييس
5	2	1	1	1	14	182	249	9	9	85	.
4	2	1	1	2	0	179	278	1342	87	-1	
5	2	1	1	2	1	1385	279	136	73	95	وأرجو
5	2	1	1	2	2	1328	282	54	57	95	أن
5	2	1	1	2	3	1219	284	107	71	84	يكون
5	2	1	1	2	4	1110	293	75	54	77	احلىت
5	2	1	1	2	5	986	300	42	35	74	ملا
5	2	1	1	2	6	891	293	59	72	81	سمع
5	2	1	1	2	7	769	291	104	68	82	دعاين
5	2	1	1	2	8	706	293	57	53	96	قد
5	2	1	1	2	9	580	278	110	76	51	أجاب
5	2	1	1	2	10	492	290	94	70	67	نداين
5	2	1	1	2	11	384	297	57	54	93	فما
5	2	1	1	2	12	281	279	95	84	94	ألقي
5	2	1	1	2	13	241	298	41	51	73	إال
5	2	1	1	2	14	179	302	31	35	93	ما
4	2	1	1	3	0	175	358	1333	89	-1	
5	2	1	1	3	1	1417	361	91	72	52	تلقي
5	2	1	1	3	2	1338	364	59	78	96	إيل
5	2	1	1	3	3	1296	383	13	24	84	>
5	2	1	1	3	4	1211	376	50	49	96	وال
5	2	1	1	3	5	1099	358	81	73	95	أنزل
5	2	1	1	3	6	1041	371	39	69	95	يف
5	2	1	1	3	7	963	379	58	35	96	هذا
5	2	1	1	3	8	809	377	133	49	91	املسطور
5	2	1	1	3	9	750	376	39	53	83	إال
5	2	1	1	3	10	682	382	31	33	90	ما
5	2	1	1	3	11	573	375	91	56	35	ينزل
5	2	1	1	3	12	515	376	39	56	96	به
5	2	1	1	3	13	438	378	69	68	94	عيل
5	2	1	1	3	14	416	411	7	7	90	.
5	2	1	1	3	15	286	379	106	48	93	ولست
5	2	1	1	3	16	198	375	72	72	96	بني
5	2	1	1	3	17	175	427	14	12	95	,
4	2	1	1	4	0	809	449	711	74	-1	
5	2	1	1	4	1	1418	459	102	47	95	رسول
5	2	1	1	4	2	1255	449	146	74	84	ولكني
5	2	1	1	4	3	1134	453	98	56	95	وارث
5	2	1	1	4	4	964	449	149	72	72	وآلخريت
5	2	1	1	4	5	845	461	112	44	78	حارب
5	2	1	1	4	6	809	490	8	6	92	.
3	2	1	2	0	0	465	534	767	59	-1	
4	2	1	2	1	0	465	534	767	59	-1	
5	2	1	2	1	1	1179	538	53	52	70	مشن
5	2	1	2	1	2	1095	535	38	41	81	اهل
5	2	1	2	1	3	924	542	122	46	20	فامسموا
5	2	1	2	1	4	739	540	70	50	93	وإىل
5	2	1	2	1	5	648	534	43	42	86	اهلل
5	2	1	2	1	6	465	542	138	51	66	فارجعوا
3	2	1	3	0	0	465	611	767	70	-1	
4	2	1	3	1	0	465	611	767	70	-1	
5	2	1	3	1	1	1169	621	63	50	96	فإذا
5	2	1	3	1	2	1105	623	32	33	96	ما
5	2	1	3	1	3	990	637	80	44	16	مععمت
5	2	1	3	1	4	922	622	31	35	86	ما
5	2	1	3	1	5	836	606	50	79	82	_
5	2	1	3	1	6	722	611	85	63	75	أتيت
5	2	1	3	1	7	619	635	58	35	71	بها
5	2	1	3	1	8	465	623	89	45	66	فوا
3	2	1	4	0	0	464	700	768	62	-1	
4	2	1	4	1	0	464	700	768	62	-1	
5	2	1	4	1	1	1205	720	27	40	66	مت
5	2	1	4	1	2	1071	700	89	62	70	الفهم
5	2	1	4	1	3	916	703	104	42	93	فصلوا
5	2	1	4	1	4	734	703	69	51	61	ممل
5	2	1	4	1	5	622	702	88	48	96	القول
5	2	1	4	1	6	464	704	125	45	43	وامجعوا
3	2	1	5	0	0	465	774	766	66	-1	
4	2	1	5	1	0	465	774	766	66	-1	
5	2	1	5	1	1	1204	800	27	40	77	/
5	2	1	5	1	2	1072	774	92	55	81	منثوا
5	2	1	5	1	3	996	795	29	37	93	به
5	2	1	5	1	4	913	784	48	48	95	عىل
5	2	1	5	1	5	667	781	134	58	65	طالبيـه
5	2	1	5	1	6	596	781	24	38	80	ال
5	2	1	5	1	7	465	784	85	46	19	قتنموا
3	2	1	6	0	0	464	854	768	75	-1	
4	2	1	6	1	0	464	854	768	75	-1	
5	2	1	6	1	1	1168	863	64	36	96	هذه
5	2	1	6	1	2	1056	861	77	54	9	الزر
5	2	1	6	1	3	1009	866	45	33	89	ـة
5	2	1	6	1	4	917	864	51	60	73	الت
5	2	1	6	1	5	773	885	19	24	96	و
5	2	1	6	1	6	678	854	76	75	68	سعت
5	2	1	6	1	7	464	861	130	67	3	فوسـعوا
2	2	2	0	0	0	177	1005	1347	237	-1	
3	2	2	1	0	0	177	1005	1347	233	-1	
4	2	2	1	1	0	178	1005	1272	85	-1	
5	2	2	1	1	1	1385	1041	65	32	96	ومن
5	2	2	1	1	2	1325	1018	40	42	92	اهلل
5	2	2	1	1	3	1212	1014	93	61	85	أرجو
5	2	2	1	1	4	1150	1008	55	71	96	أن
5	2	2	1	1	5	1044	1012	139	59	71	أكون
5	2	2	1	1	6	973	1005	53	76	94	من
5	2	2	1	1	7	949	1009	15	54	87	}
5	2	2	1	1	8	894	1021	52	56	92	"بد
5	2	2	1	1	9	789	1016	86	61	90	فتأيد
5	2	2	1	1	10	714	1047	19	24	96	و
5	2	2	1	1	11	635	1028	67	54	28	قيد
5	2	2	1	1	12	493	1024	124	63	24	بالرع
5	2	2	1	1	13	350	1019	124	71	48	المدي
5	2	2	1	1	14	178	1022	152	58	0	املظجر©)
4	2	2	1	2	0	177	1096	1343	66	-1	
5	2	2	1	2	1	1430	1107	90	53	87	فتقيد
5	2	2	1	2	2	1312	1106	90	54	51	وقيـد
5	2	2	1	2	3	1280	1110	11	24	85	6
5	2	2	1	2	4	1125	1107	131	47	25	وحرسن
5	2	2	1	2	5	1077	1103	30	59	85	يي
5	2	2	1	2	6	956	1112	101	43	92	زمرته
5	2	2	1	2	7	888	1100	43	53	83	كام
5	2	2	1	2	8	765	1107	106	50	96	جعلنا
5	2	2	1	2	9	714	1092	42	74	96	من
5	2	2	1	2	10	634	1096	104	46	95	أمته
5	2	2	1	2	11	601	1136	8	9	96	.
5	2	2	1	2	12	494	1099	83	54	96	فأول
5	2	2	1	2	13	444	1108	30	35	96	ما
5	2	2	1	2	14	348	1096	75	48	89	ألقاء
5	2	2	1	2	15	237	1104	94	40	85	املالك
5	2	2	1	2	16	177	1109	46	48	91	عىل
4	2	2	1	3	0	1275	1180	249	62	-1	
5	2	2	1	3	1	1432	1180	92	62	85	العبد
5	2	2	1	3	2	1374	1194	52	44	94	من
5	2	2	1	3	3	1305	1180	65	55	84	دلل
5	2	2	1	3	4	1275	1201	7	23	82	:
2	2	3	0	0	0	426	1376	809	82	-1	
3	2	3	1	0	0	426	1376	809	82	-1	
4	2	3	1	1	0	426	1376	809	82	-1	
5	2	3	1	1	1	1223	1401	12	37	47	|
5	2	3	1	1	2	1051	1392	82	60	93	فض
5	2	3	1	1	3	911	1370	134	126	73	حكمة
5	2	3	1	1	4	807	1370	94	126	66	إلية
5	2	3	1	1	5	752	1370	48	126	79	يف
5	2	3	1	1	6	588	1370	157	126	69	كلمــة
5	2	3	1	1	7	477	1370	103	126	54	أدمية
5	2	3	1	1	8	426	1376	46	30	41	(*)
2	2	4	0	0	0	169	1536	1353	314	-1	
3	2	4	1	0	0	179	1536	1343	310	-1	
4	2	4	1	1	0	180	1536	1270	66	-1	
5	2	4	1	1	1	1426	1543	24	36	76	ما
5	2	4	1	1	2	1343	1543	63	38	95	ساء
5	2	4	1	1	3	1257	1539	75	54	15	احل
5	2	4	1	1	4	1116	1545	122	52	87	سبحانه
5	2	4	1	1	5	1058	1562	36	32	93	بن
5	2	4	1	1	6	954	1566	86	36	88	حيب
5	2	4	1	1	7	821	1536	109	56	79	أمماؤه
5	2	4	1	1	8	704	1541	98	55	46	احلمىن
5	2	4	1	1	9	637	1546	53	51	58	الت
5	2	4	1	1	10	594	1543	24	38	96	ال
5	2	4	1	1	11	485	1546	93	54	88	يبلفها
5	2	4	1	1	12	180	1545	285	53	3	االحصاء(عــب)
4	2	4	1	2	0	200	1609	1321	84	-1	
5	2	4	1	2	1	1479	1611	42	51	96	أن
5	2	4	1	2	2	1396	1609	66	76	94	يرى
5	2	4	1	2	3	1266	1609	123	76	68	أعماهها
5	2	4	1	2	4	1214	1631	11	23	94	6
5	2	4	1	2	5	1187	1647	12	23	91	و
5	2	4	1	2	6	1127	1611	53	76	86	إن
5	2	4	1	2	7	1056	1639	72	23	80	ست
5	2	4	1	2	8	975	1611	82	76	79	قلت
5	2	4	1	2	9	926	1615	40	49	79	أن
5	2	4	1	2	10	857	1611	64	76	0	بري
5	2	4	1	2	11	779	1611	78	76	0	عينه
5	2	4	1	2	12	755	1630	14	24	65	>
5	2	4	1	2	13	709	1611	40	76	65	يف
5	2	4	1	2	14	633	1611	68	76	96	كون
5	2	4	1	2	15	516	1609	121	84	28	وجامع
5	2	4	1	2	16	437	1609	74	84	65	حبمرص
5	2	4	1	2	17	332	1609	97	84	85	األمر
5	2	4	1	2	18	200	1616	126	61	0	كله"
4	2	4	1	3	0	169	1694	1351	72	-1	
5	2	4	1	3	1	1414	1694	106	61	96	لكونه
5	2	4	1	3	2	1291	1694	95	60	0	مقتصفا}
5	2	4	1	3	3	1130	1700	141	64	9	بالوجود
5	2	4	1	3	4	1009	1700	108	64	82	ويظمر
5	2	4	1	3	5	942	1700	50	64	93	به
5	2	4	1	3	6	881	1716	54	45	55	سمر
5	2	4	1	3	7	860	1704	34	39	72	7ه
5	2	4	1	3	8	768	1701	72	65	51	إليه
5	2	4	1	3	9	591	1704	147	58	13	فإنرزية
5	2	4	1	3	10	588	1708	23	32	96	ة
5	2	4	1	3	11	500	1704	89	59	45	السىء
5	2	4	1	3	12	388	1707	94	50	91	نفسه
5	2	4	1	3	13	276	1710	118	51	44	امنفسة
5	2	4	1	3	14	237	1705	40	52	89	ما
5	2	4	1	3	15	169	1718	63	45	67	هي
4	2	4	1	4	0	180	1774	1342	76	-1	
5	2	4	1	4	1	1455	1787	67	50	80	مل
5	2	4	1	4	2	1326	1788	111	52	87	رويته
5	2	4	1	4	3	1156	1778	107	57	28	نفسـه
5	2	4	1	4	4	1036	1774	110	71	19	يأمر
5	2	4	1	4	5	957	1782	75	53	96	آخر
5	2	4	1	4	6	832	1778	78	65	19	كون
5	2	4	1	4	7	777	1779	35	61	95	له
5	2	4	1	4	8	682	1779	92	61	36	كار
5	2	4	1	4	9	648	1793	26	35	69	5
5	2	4	1	4	10	557	1784	62	59	96	فإنه
5	2	4	1	4	11	434	1780	101	70	3	يظهر
5	2	4	1	4	12	390	1780	36	70	95	له
5	2	4	1	4	13	311	1780	80	70	96	نفسه
5	2	4	1	4	14	180	1787	128	59	69	قصورة
1	3	0	0	0	0	0	0	1774	2658	-1	
2	3	1	0	0	0	187	60	1342	1316	-1	
3	3	1	1	0	0	775	60	153	32	-1	
4	3	1	1	1	0	775	60	153	32	-1	
5	3	1	1	1	1	881	30	26	68	22	-
5	3	1	1	1	2	828	60	100	32	22	ه
5	3	1	1	1	3	775	73	32	6	91	-
3	3	1	2	0	0	663	168	789	66	-1	
4	3	1	2	1	0	663	168	789	66	-1	
5	3	1	2	1	1	1424	194	23	40	59	م
5	3	1	2	1	2	1283	151	119	90	20	حكمة
5	3	1	2	1	3	1153	151	120	90	88	جلالية
5	3	1	2	1	4	1097	151	52	90	93	في
5	3	1	2	1	5	1013	151	85	90	85	كامة
5	3	1	2	1	6	878	151	136	90	44	جمياوية
5	3	1	2	1	7	844	178	35	45	76	(
5	3	1	2	1	8	788	197	31	6	88	-
5	3	1	2	1	9	729	196	37	15	77	ب
5	3	1	2	1	10	697	178	11	46	96	)
5	3	1	2	1	11	663	202	7	8	85	.
3	3	1	3	0	0	818	254	634	74	-1	
4	3	1	3	1	0	818	254	633	74	-1	
5	3	1	3	1	1	1408	254	43	74	92	سم
5	3	1	3	1	2	1279	254	125	74	78	حكمة
5	3	1	3	1	3	1154	259	124	61	90	مالكية
5	3	1	3	1	4	1103	261	31	61	89	يف
5	3	1	3	1	5	1015	257	70	43	62	كلمة
5	3	1	3	1	6	964	253	38	73	95	ز
5	3	1	3	1	7	849	257	147	58	91	كرياوية
5	3	1	3	1	8	818	293	10	10	93	.
3	3	1	4	0	0	851	347	602	67	-1	
4	3	1	4	1	0	851	347	602	67	-1	
5	3	1	4	1	1	1426	373	27	41	83	عم
5	3	1	4	1	2	1297	347	108	43	90	حكمة
5	3	1	4	1	3	1157	354	121	56	87	إبناسية
5	3	1	4	1	4	1107	351	31	61	69	في
5	3	1	4	1	5	1023	347	69	42	61	كلمة
5	3	1	4	1	6	884	352	120	58	92	إلياسية
5	3	1	4	1	7	851	383	8	9	93	.
3	3	1	5	0	0	846	436	608	66	-1	
4	3	1	5	1	0	846	436	608	66	-1	
5	3	1	5	1	1	1426	462	28	40	71	مم
5	3	1	5	1	2	1298	437	111	43	0	حكمة
5	3	1	5	1	3	1138	444	141	55	63	إحسائية
5	3	1	5	1	4	1087	442	31	58	93	في
5	3	1	5	1	5	999	436	68	43	42	كلمة
5	3	1	5	1	6	880	442	98	57	57	لقمنية
5	3	1	5	1	7	846	473	10	9	86	.
3	3	1	6	0	0	844	526	609	67	-1	
4	3	1	6	1	0	844	526	609	67	-1	
5	3	1	6	1	1	1425	552	28	41	64	مم
5	3	1	6	1	2	1299	526	111	43	56	حكمة
5	3	1	6	1	3	1173	533	106	55	88	إمامية
5	3	1	6	1	4	1121	530	32	61	93	في
5	3	1	6	1	5	1033	527	68	42	90	كامة
5	3	1	6	1	6	877	533	137	56	90	هارونية
5	3	1	6	1	7	844	562	10	9	86	.
3	3	1	7	0	0	889	615	564	67	-1	
4	3	1	7	1	0	889	615	564	67	-1	
5	3	1	7	1	1	1405	611	48	75	62	سم
5	3	1	7	1	2	1292	611	114	75	44	حكمة
5	3	1	7	1	3	1185	611	99	75	95	علوية
5	3	1	7	1	4	1128	611	52	75	94	في
5	3	1	7	1	5	1044	611	85	75	91	كامة
5	3	1	7	1	6	908	611	127	75	90	موسوية
5	3	1	7	1	7	889	652	7	8	82	.
3	3	1	8	0	0	863	705	591	65	-1	
4	3	1	8	1	0	863	705	591	65	-1	
5	3	1	8	1	1	1426	730	25	40	74	م
5	3	1	8	1	2	1298	700	107	74	53	حكمة
5	3	1	8	1	3	1164	700	116	74	66	حمدية
5	3	1	8	1	4	1074	700	44	74	91	في
5	3	1	8	1	5	970	700	88	74	88	كامة
5	3	1	8	1	6	849	700	117	74	92	خالدية
3	3	1	9	0	0	855	793	599	66	-1	
4	3	1	9	1	0	855	793	599	66	-1	
5	3	1	9	1	1	1401	789	53	74	35	ثم
5	3	1	9	1	2	1281	789	121	74	72	حكمة
5	3	1	9	1	3	1174	789	104	74	88	فردية
5	3	1	9	1	4	1128	789	38	74	39	_
5	3	1	9	1	5	1063	789	47	74	94	في
5	3	1	9	1	6	975	789	85	74	85	كامة
5	3	1	9	1	7	874	789	102	74	36	محدية
5	3	1	9	1	8	855	831	9	9	82	.
3	3	1	10	0	0	187	929	1342	362	-1	
4	3	1	10	1	0	187	929	1267	67	-1	
5	3	1	10	1	1	1359	931	95	54	88	وفص
5	3	1	10	1	2	1284	925	68	75	93	كل
5	3	1	10	1	3	1177	929	111	43	92	حكمة
5	3	1	10	1	4	1056	929	103	43	90	الكامة
5	3	1	10	1	5	986	936	52	60	88	اليت
5	3	1	10	1	6	828	932	139	53	90	تنسب"
